precision_fixed,recall_fixed,total_cost_fixed,n_flagged_fixed,best_threshold,best_total_cost,best_n_flagged,b
1.0,1.0,0.0,23,0.6875736669473631,0.0,23,375
1.0,1.0,1776.5758378150372,29,0.6875736669473631,1776.5758378150372,29,376
1.0,1.0,1776.5758378150372,24,0.6875736669473631,1776.5758378150372,24,377
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,378
1.0,1.0,3553.1516756300744,29,0.889069257965752,3553.1516756300744,29,379
1.0,1.0,1776.5758378150372,23,0.966404119205896,1776.5758378150372,23,380
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,381
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,382
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,383
1.0,1.0,5329.727513445112,28,0.9469338323659244,5329.727513445112,28,384
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,385
1.0,1.0,5329.727513445112,31,0.889069257965752,5329.727513445112,31,386
1.0,1.0,5329.727513445112,43,0.5285064087406933,5329.727513445112,43,387
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,388
1.0,1.0,3553.1516756300744,33,0.5285064087406933,3553.1516756300744,33,389
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,390
1.0,1.0,3553.1516756300744,25,0.5285064087406933,3553.1516756300744,25,391
1.0,1.0,0.0,18,0.6875736669473631,0.0,18,392
1.0,1.0,1776.5758378150372,24,0.6875736669473631,1776.5758378150372,24,393
1.0,1.0,3553.1516756300744,19,0.5285064087406933,3553.1516756300744,19,394
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,395
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,396
1.0,1.0,0.0,29,0.6875736669473631,0.0,29,397
1.0,1.0,0.0,16,0.6875736669473631,0.0,16,398
1.0,1.0,7106.303351260149,31,0.6875736669473631,7106.303351260149,31,399
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,400
1.0,1.0,0.0,31,0.6875736669473631,0.0,31,401
1.0,1.0,5329.727513445112,30,0.5285064087406933,5329.727513445112,30,402
1.0,1.0,1776.5758378150372,29,0.6875736669473631,1776.5758378150372,29,403
1.0,1.0,1776.5758378150372,19,0.5285064087406933,1776.5758378150372,19,404
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,405
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,406
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,407
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,408
1.0,1.0,0.0,32,0.5285064087406933,0.0,32,409
1.0,1.0,3553.1516756300744,22,0.5285064087406933,3553.1516756300744,22,410
1.0,1.0,3553.1516756300744,22,0.6875736669473631,3553.1516756300744,22,411
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,412
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,413
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,414
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,415
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,416
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,417
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,418
1.0,1.0,1776.5758378150372,35,0.5285064087406933,1776.5758378150372,35,419
1.0,1.0,0.0,18,0.5285064087406933,0.0,18,420
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,421
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,422
1.0,1.0,7106.303351260149,29,0.5285064087406933,7106.303351260149,29,423
1.0,1.0,0.0,29,0.889069257965752,0.0,29,424
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,425
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,426
1.0,1.0,0.0,25,0.926097564296077,0.0,25,427
1.0,1.0,0.0,32,0.5285064087406933,0.0,32,428
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,429
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,430
1.0,1.0,1776.5758378150372,19,0.5285064087406933,1776.5758378150372,19,431
1.0,1.0,0.0,25,0.9469338323659244,0.0,25,432
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,433
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,434
1.0,1.0,1776.5758378150372,25,0.926097564296077,1776.5758378150372,25,435
1.0,1.0,1776.5758378150372,33,0.889069257965752,1776.5758378150372,33,436
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,437
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,438
1.0,1.0,5329.727513445112,27,0.5285064087406933,5329.727513445112,27,439
1.0,1.0,3553.1516756300744,25,0.889069257965752,3553.1516756300744,25,440
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,441
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,442
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,443
1.0,1.0,0.0,19,0.5285064087406933,0.0,19,444
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,445
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,446
1.0,1.0,1776.5758378150372,17,0.926097564296077,1776.5758378150372,17,447
1.0,1.0,0.0,24,0.926097564296077,0.0,24,448
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,449
1.0,1.0,7106.303351260149,29,0.889069257965752,7106.303351260149,29,450
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,451
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,452
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,453
1.0,1.0,1776.5758378150372,30,0.6875736669473631,1776.5758378150372,30,454
1.0,1.0,1776.5758378150372,30,0.6875736669473631,1776.5758378150372,30,455
1.0,1.0,1776.5758378150372,28,0.889069257965752,1776.5758378150372,28,456
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,457
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,458
1.0,1.0,0.0,28,0.926097564296077,0.0,28,459
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,460
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,461
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,462
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,463
1.0,1.0,1776.5758378150372,27,0.6875736669473631,1776.5758378150372,27,464
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,465
1.0,1.0,1776.5758378150372,25,0.6875736669473631,1776.5758378150372,25,466
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,467
1.0,1.0,1776.5758378150372,33,0.5285064087406933,1776.5758378150372,33,468
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,469
1.0,1.0,0.0,24,0.6875736669473631,0.0,24,470
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,471
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,472
1.0,1.0,1776.5758378150372,30,0.889069257965752,1776.5758378150372,30,473
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,474
1.0,1.0,1776.5758378150372,25,0.6875736669473631,1776.5758378150372,25,475
1.0,1.0,5329.727513445112,26,0.5285064087406933,5329.727513445112,26,476
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,477
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,478
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,479
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,480
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,481
1.0,1.0,5329.727513445112,31,0.5285064087406933,5329.727513445112,31,482
1.0,1.0,7106.303351260149,27,0.6875736669473631,7106.303351260149,27,483
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,484
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,485
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,486
1.0,1.0,0.0,32,0.5285064087406933,0.0,32,487
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,488
1.0,1.0,5329.727513445112,32,0.5285064087406933,5329.727513445112,32,489
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,490
1.0,1.0,5329.727513445112,27,0.889069257965752,5329.727513445112,27,491
1.0,1.0,1776.5758378150372,32,0.6875736669473631,1776.5758378150372,32,492
1.0,1.0,1776.5758378150372,32,0.6875736669473631,1776.5758378150372,32,493
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,494
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,495
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,496
1.0,1.0,0.0,23,0.926097564296077,0.0,23,497
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,498
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,499
1.0,1.0,5329.727513445112,26,0.5285064087406933,5329.727513445112,26,500
1.0,1.0,0.0,23,0.6875736669473631,0.0,23,501
1.0,1.0,0.0,32,0.889069257965752,0.0,32,502
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,503
1.0,1.0,5329.727513445112,26,0.5285064087406933,5329.727513445112,26,504
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,505
1.0,1.0,1776.5758378150372,28,0.889069257965752,1776.5758378150372,28,506
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,507
1.0,1.0,3553.1516756300744,22,0.5285064087406933,3553.1516756300744,22,508
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,509
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,510
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,511
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,512
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,513
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,514
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,515
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,516
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,517
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,518
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,519
1.0,1.0,3553.1516756300744,25,0.5285064087406933,3553.1516756300744,25,520
1.0,1.0,5329.727513445112,24,0.5285064087406933,5329.727513445112,24,521
1.0,1.0,3553.1516756300744,38,0.5285064087406933,3553.1516756300744,38,522
1.0,1.0,1776.5758378150372,28,0.6875736669473631,1776.5758378150372,28,523
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,524
1.0,1.0,3553.1516756300744,33,0.5285064087406933,3553.1516756300744,33,525
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,526
1.0,1.0,3553.1516756300744,23,0.926097564296077,3553.1516756300744,23,527
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,528
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,529
1.0,1.0,1776.5758378150372,21,0.6875736669473631,1776.5758378150372,21,530
1.0,1.0,5329.727513445112,33,0.5285064087406933,5329.727513445112,33,531
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,532
1.0,1.0,0.0,24,0.889069257965752,0.0,24,533
1.0,1.0,1776.5758378150372,20,0.926097564296077,1776.5758378150372,20,534
1.0,1.0,5329.727513445112,32,0.5285064087406933,5329.727513445112,32,535
1.0,1.0,0.0,33,0.5285064087406933,0.0,33,536
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,537
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,538
1.0,1.0,3553.1516756300744,22,0.6875736669473631,3553.1516756300744,22,539
1.0,1.0,0.0,25,0.889069257965752,0.0,25,540
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,541
1.0,1.0,1776.5758378150372,28,0.926097564296077,1776.5758378150372,28,542
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,543
1.0,1.0,0.0,22,0.6875736669473631,0.0,22,544
1.0,1.0,0.0,34,0.5285064087406933,0.0,34,545
1.0,1.0,7106.303351260149,26,0.5285064087406933,7106.303351260149,26,546
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,547
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,548
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,549
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,550
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,551
1.0,1.0,1776.5758378150372,27,0.889069257965752,1776.5758378150372,27,552
1.0,1.0,1776.5758378150372,22,0.889069257965752,1776.5758378150372,22,553
1.0,1.0,3553.1516756300744,25,0.926097564296077,3553.1516756300744,25,554
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,555
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,556
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,557
1.0,1.0,1776.5758378150372,26,0.926097564296077,1776.5758378150372,26,558
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,559
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,560
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,561
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,562
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,563
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,564
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,565
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,566
1.0,1.0,5329.727513445112,26,0.5285064087406933,5329.727513445112,26,567
1.0,1.0,0.0,27,0.889069257965752,0.0,27,568
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,569
1.0,1.0,0.0,22,0.889069257965752,0.0,22,570
1.0,1.0,0.0,26,0.889069257965752,0.0,26,571
1.0,1.0,3553.1516756300744,30,0.889069257965752,3553.1516756300744,30,572
1.0,1.0,0.0,23,0.889069257965752,0.0,23,573
1.0,1.0,3553.1516756300744,31,0.6875736669473631,3553.1516756300744,31,574
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,575
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,576
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,577
1.0,1.0,3553.1516756300744,21,0.5285064087406933,3553.1516756300744,21,578
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,579
1.0,1.0,3553.1516756300744,19,0.5285064087406933,3553.1516756300744,19,580
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,581
1.0,1.0,1776.5758378150372,24,0.6875736669473631,1776.5758378150372,24,582
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,583
1.0,1.0,5329.727513445112,24,0.5285064087406933,5329.727513445112,24,584
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,585
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,586
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,587
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,588
1.0,1.0,0.0,25,0.889069257965752,0.0,25,589
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,590
1.0,1.0,0.0,27,0.889069257965752,0.0,27,591
1.0,1.0,3553.1516756300744,28,0.6875736669473631,3553.1516756300744,28,592
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,593
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,594
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,595
1.0,1.0,5329.727513445112,32,0.5285064087406933,5329.727513445112,32,596
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,597
1.0,1.0,7106.303351260149,28,0.5285064087406933,7106.303351260149,28,598
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,599
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,600
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,601
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,602
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,603
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,604
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,605
1.0,1.0,3553.1516756300744,28,0.5285064087406933,3553.1516756300744,28,606
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,607
1.0,1.0,5329.727513445112,28,0.6875736669473631,5329.727513445112,28,608
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,609
1.0,1.0,1776.5758378150372,30,0.6875736669473631,1776.5758378150372,30,610
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,611
1.0,1.0,1776.5758378150372,17,0.5285064087406933,1776.5758378150372,17,612
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,613
1.0,1.0,3553.1516756300744,22,0.5285064087406933,3553.1516756300744,22,614
1.0,1.0,5329.727513445112,32,0.6875736669473631,5329.727513445112,32,615
1.0,1.0,7106.303351260149,26,0.5285064087406933,7106.303351260149,26,616
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,617
1.0,1.0,1776.5758378150372,23,0.6875736669473631,1776.5758378150372,23,618
1.0,1.0,1776.5758378150372,27,0.6875736669473631,1776.5758378150372,27,619
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,620
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,621
1.0,1.0,0.0,24,0.6875736669473631,0.0,24,622
1.0,1.0,3553.1516756300744,26,0.889069257965752,3553.1516756300744,26,623
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,624
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,625
1.0,1.0,3553.1516756300744,20,0.5285064087406933,3553.1516756300744,20,626
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,627
1.0,1.0,0.0,24,0.6875736669473631,0.0,24,628
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,629
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,630
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,631
1.0,1.0,1776.5758378150372,27,0.889069257965752,1776.5758378150372,27,632
1.0,1.0,3553.1516756300744,33,0.5285064087406933,3553.1516756300744,33,633
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,634
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,635
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,636
1.0,1.0,3553.1516756300744,28,0.6875736669473631,3553.1516756300744,28,637
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,638
1.0,1.0,3553.1516756300744,23,0.6875736669473631,3553.1516756300744,23,639
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,640
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,641
1.0,1.0,1776.5758378150372,19,0.6875736669473631,1776.5758378150372,19,642
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,643
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,644
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,645
1.0,1.0,3553.1516756300744,29,0.6875736669473631,3553.1516756300744,29,646
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,647
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,648
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,649
1.0,1.0,3553.1516756300744,23,0.6875736669473631,3553.1516756300744,23,650
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,651
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,652
1.0,1.0,0.0,31,0.6875736669473631,0.0,31,653
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,654
1.0,1.0,0.0,19,0.5285064087406933,0.0,19,655
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,656
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,657
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,658
1.0,1.0,3553.1516756300744,25,0.5285064087406933,3553.1516756300744,25,659
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,660
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,661
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,662
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,663
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,664
1.0,1.0,0.0,33,0.6875736669473631,0.0,33,665
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,666
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,667
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,668
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,669
1.0,1.0,5329.727513445112,32,0.5285064087406933,5329.727513445112,32,670
1.0,1.0,0.0,30,0.6875736669473631,0.0,30,671
1.0,1.0,5329.727513445112,22,0.6875736669473631,5329.727513445112,22,672
1.0,1.0,0.0,36,0.6875736669473631,0.0,36,673
1.0,1.0,5329.727513445112,26,0.5285064087406933,5329.727513445112,26,674
1.0,1.0,5329.727513445112,28,0.6875736669473631,5329.727513445112,28,675
1.0,1.0,0.0,17,0.5285064087406933,0.0,17,676
1.0,1.0,1776.5758378150372,21,0.889069257965752,1776.5758378150372,21,677
1.0,1.0,3553.1516756300744,34,0.5285064087406933,3553.1516756300744,34,678
1.0,1.0,3553.1516756300744,32,0.5285064087406933,3553.1516756300744,32,679
1.0,1.0,5329.727513445112,25,0.6875736669473631,5329.727513445112,25,680
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,681
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,682
1.0,1.0,5329.727513445112,30,0.5285064087406933,5329.727513445112,30,683
1.0,1.0,1776.5758378150372,23,0.926097564296077,1776.5758378150372,23,684
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,685
1.0,1.0,5329.727513445112,31,0.6875736669473631,5329.727513445112,31,686
1.0,1.0,5329.727513445112,27,0.5285064087406933,5329.727513445112,27,687
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,688
1.0,1.0,0.0,22,0.6875736669473631,0.0,22,689
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,690
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,691
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,692
1.0,1.0,0.0,30,0.889069257965752,0.0,30,693
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,694
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,695
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,696
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,697
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,698
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,699
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,700
1.0,1.0,3553.1516756300744,29,0.6875736669473631,3553.1516756300744,29,701
1.0,1.0,1776.5758378150372,22,0.6875736669473631,1776.5758378150372,22,702
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,703
1.0,1.0,3553.1516756300744,28,0.6875736669473631,3553.1516756300744,28,704
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,705
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,706
1.0,1.0,0.0,38,0.6875736669473631,0.0,38,707
